filename,label
wavs/data_thchs30/train/C7_535.wav,"[{""start"": 13344, ""end"": 76768}, {""start"": 81440, ""end"": 112096}, {""start"": 119328, ""end"": 142816}, {""start"": 144928, ""end"": 157152}]"
wavs/data_thchs30/train/C22_569.wav,"[{""start"": 11808, ""end"": 46048}, {""start"": 53792, ""end"": 84960}, {""start"": 90656, ""end"": 116704}, {""start"": 124448, ""end"": 147424}]"
wavs/data_thchs30/train/B2_474.wav,"[{""start"": 12320, ""end"": 102880}, {""start"": 104480, ""end"": 126432}]"
wavs/data_thchs30/train/A13_45.wav,"[{""start"": 23584, ""end"": 31712}, {""start"": 36384, ""end"": 131552}]"
wavs/data_thchs30/train/A36_91.wav,"[{""start"": 9248, ""end"": 137000}]"
wavs/data_thchs30/train/C20_520.wav,"[{""start"": 20512, ""end"": 76768}, {""start"": 84000, ""end"": 109536}, {""start"": 113184, ""end"": 153056}]"
wavs/data_thchs30/train/C12_523.wav,"[{""start"": 39456, ""end"": 95200}, {""start"": 96800, ""end"": 149984}]"
wavs/data_thchs30/train/C13_547.wav,"[{""start"": 12320, ""end"": 41440}, {""start"": 44064, ""end"": 94688}, {""start"": 96800, ""end"": 145376}]"
wavs/data_thchs30/train/B8_388.wav,"[{""start"": 5152, ""end"": 41952}, {""start"": 47648, ""end"": 60896}, {""start"": 62496, ""end"": 77280}, {""start"": 80416, ""end"": 92128}, {""start"": 95264, ""end"": 148448}]"
wavs/data_thchs30/train/C6_605.wav,"[{""start"": 7712, ""end"": 101344}, {""start"": 103456, ""end"": 139744}]"
wavs/data_thchs30/train/B8_409.wav,"[{""start"": 9760, ""end"": 61408}, {""start"": 66592, ""end"": 101344}, {""start"": 104992, ""end"": 128992}]"
wavs/data_thchs30/train/A7_217.wav,"[{""start"": 15392, ""end"": 32224}, {""start"": 33824, ""end"": 61408}, {""start"": 72736, ""end"": 136672}]"
wavs/data_thchs30/train/C22_570.wav,"[{""start"": 7712, ""end"": 51680}, {""start"": 55328, ""end"": 70624}, {""start"": 72224, ""end"": 123872}]"
wavs/data_thchs30/train/C19_681.wav,"[{""start"": 12320, ""end"": 130528}]"
wavs/data_thchs30/train/C23_566.wav,"[{""start"": 12832, ""end"": 117216}]"
wavs/data_thchs30/train/C13_599.wav,"[{""start"": 10272, ""end"": 136160}]"
wavs/data_thchs30/train/B11_480.wav,"[{""start"": 9248, ""end"": 129280}]"
wavs/data_thchs30/train/C32_500.wav,"[{""start"": 8224, ""end"": 16864}, {""start"": 19488, ""end"": 128000}]"
wavs/data_thchs30/train/B11_485.wav,"[{""start"": 8224, ""end"": 111360}]"
wavs/data_thchs30/train/A11_25.wav,"[{""start"": 5152, ""end"": 119776}]"
wavs/data_thchs30/train/C17_544.wav,"[{""start"": 10272, ""end"": 20960}, {""start"": 25120, ""end"": 106976}]"
wavs/data_thchs30/train/A36_11.wav,"[{""start"": 11808, ""end"": 62944}, {""start"": 65568, ""end"": 85984}, {""start"": 93728, ""end"": 125920}, {""start"": 128032, ""end"": 165344}]"
wavs/data_thchs30/train/B15_414.wav,"[{""start"": 8736, ""end"": 20960}, {""start"": 22560, ""end"": 68576}, {""start"": 70176, ""end"": 107488}, {""start"": 109600, ""end"": 145760}]"
wavs/data_thchs30/train/B11_338.wav,"[{""start"": 8736, ""end"": 113632}, {""start"": 116768, ""end"": 156000}]"
wavs/data_thchs30/train/B4_471.wav,"[{""start"": 9760, ""end"": 23520}, {""start"": 27168, ""end"": 44512}, {""start"": 47136, ""end"": 66016}, {""start"": 70688, ""end"": 99296}, {""start"": 100896, ""end"": 162784}]"
wavs/data_thchs30/train/A4_181.wav,"[{""start"": 22560, ""end"": 62944}, {""start"": 64544, ""end"": 133088}, {""start"": 136224, ""end"": 146912}, {""start"": 149536, ""end"": 185312}]"
wavs/data_thchs30/train/A7_107.wav,"[{""start"": 20000, ""end"": 82912}, {""start"": 94752, ""end"": 141280}, {""start"": 156704, ""end"": 198624}]"
wavs/data_thchs30/train/A36_18.wav,"[{""start"": 10272, ""end"": 51168}, {""start"": 52768, ""end"": 163296}]"
wavs/data_thchs30/train/B11_477.wav,"[{""start"": 3616, ""end"": 56288}, {""start"": 58400, ""end"": 127842}]"
wavs/data_thchs30/train/C12_678.wav,"[{""start"": 15392, ""end"": 114144}]"
wavs/data_thchs30/train/B21_255.wav,"[{""start"": 6176, ""end"": 74208}, {""start"": 77344, ""end"": 107488}]"
wavs/data_thchs30/train/B4_419.wav,"[{""start"": 9248, ""end"": 35808}, {""start"": 39456, ""end"": 137184}]"
wavs/data_thchs30/train/C17_562.wav,"[{""start"": 10272, ""end"": 96736}]"
wavs/data_thchs30/train/B33_486.wav,"[{""start"": 8736, ""end"": 54752}, {""start"": 59424, ""end"": 118240}, {""start"": 121888, ""end"": 147936}]"
wavs/data_thchs30/train/A7_149.wav,"[{""start"": 22048, ""end"": 33248}, {""start"": 37920, ""end"": 81376}, {""start"": 83488, ""end"": 118240}, {""start"": 122912, ""end"": 139232}, {""start"": 141856, ""end"": 163296}, {""start"": 165408, ""end"": 185312}]"
wavs/data_thchs30/train/C6_673.wav,"[{""start"": 6176, ""end"": 149472}]"
wavs/data_thchs30/train/B8_338.wav,"[{""start"": 7200, ""end"": 58848}, {""start"": 65568, ""end"": 146400}]"
wavs/data_thchs30/train/B8_427.wav,"[{""start"": 6688, ""end"": 45024}, {""start"": 48672, ""end"": 80352}, {""start"": 86560, ""end"": 114656}, {""start"": 118816, ""end"": 146400}]"
wavs/data_thchs30/train/C4_579.wav,"[{""start"": 8736, ""end"": 32736}, {""start"": 35360, ""end"": 62432}, {""start"": 66080, ""end"": 109024}, {""start"": 111136, ""end"": 143328}]"
wavs/data_thchs30/train/C22_540.wav,"[{""start"": 10272, ""end"": 45536}, {""start"": 52256, ""end"": 98272}, {""start"": 104992, ""end"": 146912}]"
wavs/data_thchs30/train/B12_386.wav,"[{""start"": 6688, ""end"": 58336}, {""start"": 66592, ""end"": 113120}]"
wavs/data_thchs30/train/C8_566.wav,"[{""start"": 4640, ""end"": 69088}, {""start"": 72736, ""end"": 104928}]"
wavs/data_thchs30/train/A32_128.wav,"[{""start"": 16928, ""end"": 118000}]"
wavs/data_thchs30/train/A32_240.wav,"[{""start"": 18464, ""end"": 122848}]"
wavs/data_thchs30/train/B7_357.wav,"[{""start"": 11808, ""end"": 60384}, {""start"": 64032, ""end"": 92640}, {""start"": 102944, ""end"": 130528}, {""start"": 133664, ""end"": 168416}]"
wavs/data_thchs30/train/A33_12.wav,"[{""start"": 11296, ""end"": 113632}, {""start"": 115232, ""end"": 130528}]"
wavs/data_thchs30/train/C18_515.wav,"[{""start"": 19488, ""end"": 152032}]"
wavs/data_thchs30/train/A22_57.wav,"[{""start"": 6688, ""end"": 119000}]"
wavs/data_thchs30/train/B22_328.wav,"[{""start"": 21024, ""end"": 37856}, {""start"": 39968, ""end"": 62432}, {""start"": 66080, ""end"": 72672}, {""start"": 79904, ""end"": 125408}]"
wavs/data_thchs30/train/C31_562.wav,"[{""start"": 14880, ""end"": 96736}]"
wavs/data_thchs30/train/C22_522.wav,"[{""start"": 12320, ""end"": 40928}, {""start"": 45600, ""end"": 60384}, {""start"": 64544, ""end"": 80352}, {""start"": 82464, ""end"": 146912}]"
wavs/data_thchs30/train/A14_87.wav,"[{""start"": 7712, ""end"": 67040}, {""start"": 69152, ""end"": 144352}]"
wavs/data_thchs30/train/A12_128.wav,"[{""start"": 6688, ""end"": 111584}]"
wavs/data_thchs30/train/A6_161.wav,"[{""start"": 14368, ""end"": 69088}, {""start"": 71200, ""end"": 91104}, {""start"": 94752, ""end"": 143840}]"
wavs/data_thchs30/train/B6_380.wav,"[{""start"": 14368, ""end"": 122848}]"
wavs/data_thchs30/train/C8_669.wav,"[{""start"": 7200, ""end"": 15840}, {""start"": 18976, ""end"": 92128}, {""start"": 97824, ""end"": 152032}]"
wavs/data_thchs30/train/A2_231.wav,"[{""start"": 12320, ""end"": 82912}, {""start"": 84512, ""end"": 130528}]"
wavs/data_thchs30/train/A36_35.wav,"[{""start"": 10272, ""end"": 83936}, {""start"": 90656, ""end"": 162272}]"
wavs/data_thchs30/train/A13_57.wav,"[{""start"": 21536, ""end"": 140256}]"
wavs/data_thchs30/train/B4_435.wav,"[{""start"": 8224, ""end"": 29152}, {""start"": 30752, ""end"": 134112}]"
wavs/data_thchs30/train/C4_687.wav,"[{""start"": 7712, ""end"": 21472}, {""start"": 24096, ""end"": 95200}]"
wavs/data_thchs30/train/C19_584.wav,"[{""start"": 13344, ""end"": 55776}, {""start"": 57888, ""end"": 114656}]"
wavs/data_thchs30/train/B22_312.wav,"[{""start"": 14368, ""end"": 117216}]"
wavs/data_thchs30/train/B4_296.wav,"[{""start"": 10272, ""end"": 88032}, {""start"": 92704, ""end"": 122336}]"
wavs/data_thchs30/train/A8_25.wav,"[{""start"": 12832, ""end"": 73696}, {""start"": 76832, ""end"": 108000}, {""start"": 110112, ""end"": 129504}]"
wavs/data_thchs30/train/C19_543.wav,"[{""start"": 11296, ""end"": 125408}]"
wavs/data_thchs30/train/B6_349.wav,"[{""start"": 10784, ""end"": 30176}, {""start"": 34848, ""end"": 61920}, {""start"": 66592, ""end"": 104416}]"
wavs/data_thchs30/train/B8_416.wav,"[{""start"": 11296, ""end"": 42976}, {""start"": 47136, ""end"": 61408}, {""start"": 66592, ""end"": 75744}, {""start"": 78368, ""end"": 117728}, {""start"": 121888, ""end"": 159200}]"
wavs/data_thchs30/train/C12_514.wav,"[{""start"": 32288, ""end"": 116704}]"
wavs/data_thchs30/train/C19_635.wav,"[{""start"": 16416, ""end"": 63968}, {""start"": 68640, ""end"": 133600}]"
wavs/data_thchs30/train/A32_57.wav,"[{""start"": 17440, ""end"": 133088}]"
wavs/data_thchs30/train/C8_645.wav,"[{""start"": 7712, ""end"": 46048}, {""start"": 48672, ""end"": 102880}, {""start"": 106528, ""end"": 152032}]"
wavs/data_thchs30/train/B6_269.wav,"[{""start"": 11808, ""end"": 137000}]"
wavs/data_thchs30/train/B15_336.wav,"[{""start"": 9760, ""end"": 98272}, {""start"": 100384, ""end"": 128480}]"
wavs/data_thchs30/train/A23_64.wav,"[{""start"": 13856, ""end"": 62432}, {""start"": 64032, ""end"": 151520}]"
wavs/data_thchs30/train/A14_74.wav,"[{""start"": 7200, ""end"": 138208}]"
wavs/data_thchs30/train/A34_166.wav,"[{""start"": 22048, ""end"": 56800}, {""start"": 58912, ""end"": 149984}]"
wavs/data_thchs30/train/A34_228.wav,"[{""start"": 11808, ""end"": 38368}, {""start"": 42016, ""end"": 66528}, {""start"": 71712, ""end"": 86496}, {""start"": 90656, ""end"": 148448}]"
wavs/data_thchs30/train/A8_2.wav,"[{""start"": 6176, ""end"": 40928}, {""start"": 47136, ""end"": 121824}]"
wavs/data_thchs30/train/C31_705.wav,"[{""start"": 16416, ""end"": 131040}]"
wavs/data_thchs30/train/A22_108.wav,"[{""start"": 11296, ""end"": 135136}]"
wavs/data_thchs30/train/B8_332.wav,"[{""start"": 8736, ""end"": 44000}, {""start"": 48160, ""end"": 78816}, {""start"": 86048, ""end"": 119776}]"
wavs/data_thchs30/train/B15_301.wav,"[{""start"": 8736, ""end"": 25568}, {""start"": 29216, ""end"": 56800}, {""start"": 61472, ""end"": 77280}, {""start"": 84512, ""end"": 100832}, {""start"": 103968, ""end"": 144352}]"
wavs/data_thchs30/train/A36_175.wav,"[{""start"": 19488, ""end"": 147936}]"
wavs/data_thchs30/train/C8_557.wav,"[{""start"": 6176, ""end"": 33760}, {""start"": 35872, ""end"": 63456}, {""start"": 69664, ""end"": 115680}]"
wavs/data_thchs30/train/B31_380.wav,"[{""start"": 21024, ""end"": 52192}, {""start"": 53792, ""end"": 154592}]"
wavs/data_thchs30/train/A19_124.wav,"[{""start"": 7712, ""end"": 56288}, {""start"": 57888, ""end"": 68064}, {""start"": 74784, ""end"": 102368}, {""start"": 104480, ""end"": 125920}]"
wavs/data_thchs30/train/C13_666.wav,"[{""start"": 11808, ""end"": 71136}, {""start"": 74784, ""end"": 147936}, {""start"": 151584, ""end"": 164320}]"
wavs/data_thchs30/train/C7_653.wav,"[{""start"": 13344, ""end"": 114144}]"
wavs/data_thchs30/train/B6_443.wav,"[{""start"": 12320, ""end"": 66528}, {""start"": 71200, ""end"": 128992}]"
wavs/data_thchs30/train/B12_360.wav,"[{""start"": 11296, ""end"": 49120}, {""start"": 55328, ""end"": 73696}, {""start"": 80928, ""end"": 97248}, {""start"": 104480, ""end"": 121824}]"
wavs/data_thchs30/train/C7_664.wav,"[{""start"": 14368, ""end"": 46048}, {""start"": 47648, ""end"": 104928}, {""start"": 109088, ""end"": 165344}]"
wavs/data_thchs30/train/C12_648.wav,"[{""start"": 14368, ""end"": 29152}, {""start"": 30752, ""end"": 129504}]"
wavs/data_thchs30/train/B31_288.wav,"[{""start"": 24096, ""end"": 90592}, {""start"": 92192, ""end"": 156128}]"
wavs/data_thchs30/train/B6_433.wav,"[{""start"": 6176, ""end"": 45024}, {""start"": 46624, ""end"": 110560}]"
wavs/data_thchs30/train/A34_225.wav,"[{""start"": 21024, ""end"": 144352}]"
wavs/data_thchs30/train/B15_254.wav,"[{""start"": 8224, ""end"": 83936}, {""start"": 86560, ""end"": 123360}]"
wavs/data_thchs30/train/A8_20.wav,"[{""start"": 11296, ""end"": 40928}, {""start"": 43552, ""end"": 130000}]"
wavs/data_thchs30/train/C18_635.wav,"[{""start"": 16928, ""end"": 129504}]"
wavs/data_thchs30/train/A2_177.wav,"[{""start"": 9248, ""end"": 25056}, {""start"": 31264, ""end"": 132064}, {""start"": 134688, ""end"": 155616}]"
wavs/data_thchs30/train/B6_261.wav,"[{""start"": 14368, ""end"": 48096}, {""start"": 49696, ""end"": 134624}]"
wavs/data_thchs30/train/B32_258.wav,"[{""start"": 7200, ""end"": 137184}]"
wavs/data_thchs30/train/B2_289.wav,"[{""start"": 9248, ""end"": 114656}, {""start"": 116256, ""end"": 127456}, {""start"": 130080, ""end"": 141280}]"
wavs/data_thchs30/train/C7_729.wav,"[{""start"": 15392, ""end"": 73696}, {""start"": 81952, ""end"": 147424}]"
wavs/data_thchs30/train/A34_146.wav,"[{""start"": 10784, ""end"": 143840}]"
wavs/data_thchs30/train/A11_195.wav,"[{""start"": 8224, ""end"": 129280}]"
wavs/data_thchs30/train/A22_224.wav,"[{""start"": 16416, ""end"": 146400}]"
wavs/data_thchs30/train/C31_669.wav,"[{""start"": 18464, ""end"": 143328}]"
wavs/data_thchs30/train/A34_220.wav,"[{""start"": 19488, ""end"": 153568}]"
wavs/data_thchs30/train/A32_194.wav,"[{""start"": 14368, ""end"": 129504}]"
wavs/data_thchs30/train/C14_625.wav,"[{""start"": 27680, ""end"": 116704}, {""start"": 120864, ""end"": 147936}]"
wavs/data_thchs30/train/B12_478.wav,"[{""start"": 11808, ""end"": 100320}]"
wavs/data_thchs30/train/A2_42.wav,"[{""start"": 9248, ""end"": 99296}, {""start"": 100896, ""end"": 130016}]"
wavs/data_thchs30/train/A32_199.wav,"[{""start"": 13344, ""end"": 77000}]"
wavs/data_thchs30/train/A7_25.wav,"[{""start"": 15392, ""end"": 89056}, {""start"": 90656, ""end"": 138720}]"
wavs/data_thchs30/train/C22_618.wav,"[{""start"": 12320, ""end"": 39392}, {""start"": 48160, ""end"": 132576}, {""start"": 146464, ""end"": 203232}]"
wavs/data_thchs30/train/A22_176.wav,"[{""start"": 17440, ""end"": 135648}]"
wavs/data_thchs30/train/A13_210.wav,"[{""start"": 55328, ""end"": 104928}, {""start"": 106528, ""end"": 114144}, {""start"": 120864, ""end"": 174048}]"
wavs/data_thchs30/train/B31_274.wav,"[{""start"": 21536, ""end"": 165344}]"
wavs/data_thchs30/train/C19_744.wav,"[{""start"": 16416, ""end"": 34784}, {""start"": 39456, ""end"": 80352}, {""start"": 82976, ""end"": 114656}]"
wavs/data_thchs30/train/A11_68.wav,"[{""start"": 13344, ""end"": 100320}]"
wavs/data_thchs30/train/B31_387.wav,"[{""start"": 16928, ""end"": 107488}, {""start"": 109088, ""end"": 180192}]"
wavs/data_thchs30/train/B4_425.wav,"[{""start"": 8224, ""end"": 58848}, {""start"": 67616, ""end"": 80864}, {""start"": 83488, ""end"": 117728}]"
wavs/data_thchs30/train/C23_550.wav,"[{""start"": 16928, ""end"": 45024}, {""start"": 46624, ""end"": 113632}, {""start"": 117280, ""end"": 123872}]"
wavs/data_thchs30/train/A34_34.wav,"[{""start"": 13344, ""end"": 204256}]"
wavs/data_thchs30/train/B22_489.wav,"[{""start"": 16928, ""end"": 36320}, {""start"": 39968, ""end"": 89056}, {""start"": 95264, ""end"": 181216}]"
wavs/data_thchs30/train/A4_143.wav,"[{""start"": 12320, ""end"": 25056}, {""start"": 30240, ""end"": 103904}]"
wavs/data_thchs30/train/C31_579.wav,"[{""start"": 20000, ""end"": 124896}]"
wavs/data_thchs30/train/A6_29.wav,"[{""start"": 14880, ""end"": 51168}, {""start"": 52768, ""end"": 138720}]"
wavs/data_thchs30/train/A8_64.wav,"[{""start"": 9760, ""end"": 54752}, {""start"": 56352, ""end"": 82400}, {""start"": 84512, ""end"": 112608}, {""start"": 114208, ""end"": 153056}]"
wavs/data_thchs30/train/C4_662.wav,"[{""start"": 9760, ""end"": 46560}, {""start"": 49184, ""end"": 148960}]"
wavs/data_thchs30/train/B6_296.wav,"[{""start"": 15904, ""end"": 31200}, {""start"": 33824, ""end"": 96224}, {""start"": 99360, ""end"": 126944}]"
wavs/data_thchs30/train/A13_247.wav,"[{""start"": 40992, ""end"": 143328}]"
wavs/data_thchs30/train/C7_548.wav,"[{""start"": 13856, ""end"": 73696}, {""start"": 76320, ""end"": 143840}]"
wavs/data_thchs30/train/A34_110.wav,"[{""start"": 18976, ""end"": 141280}]"
wavs/data_thchs30/train/C17_542.wav,"[{""start"": 15392, ""end"": 93152}, {""start"": 95264, ""end"": 141280}]"
wavs/data_thchs30/train/B6_417.wav,"[{""start"": 11808, ""end"": 115168}]"
wavs/data_thchs30/train/A8_24.wav,"[{""start"": 19488, ""end"": 45024}, {""start"": 47648, ""end"": 85984}, {""start"": 89120, ""end"": 122336}]"
wavs/data_thchs30/train/A34_143.wav,"[{""start"": 4640, ""end"": 16864}, {""start"": 23072, ""end"": 93152}]"
wavs/data_thchs30/train/A34_98.wav,"[{""start"": 14368, ""end"": 137696}]"
wavs/data_thchs30/train/B33_493.wav,"[{""start"": 16416, ""end"": 33760}, {""start"": 38944, ""end"": 73696}, {""start"": 75296, ""end"": 106976}, {""start"": 109088, ""end"": 137696}, {""start"": 150048, ""end"": 169440}]"
wavs/data_thchs30/train/B6_446.wav,"[{""start"": 5152, ""end"": 20960}, {""start"": 26656, ""end"": 77792}, {""start"": 79392, ""end"": 125000}]"
wavs/data_thchs30/train/A11_28.wav,"[{""start"": 7200, ""end"": 50144}, {""start"": 54816, ""end"": 118752}]"
wavs/data_thchs30/train/C18_700.wav,"[{""start"": 15904, ""end"": 108000}]"
wavs/data_thchs30/train/C19_627.wav,"[{""start"": 8736, ""end"": 102880}]"
wavs/data_thchs30/train/B2_310.wav,"[{""start"": 8224, ""end"": 117216}, {""start"": 119840, ""end"": 133600}, {""start"": 136736, ""end"": 156128}]"
wavs/data_thchs30/train/A23_209.wav,"[{""start"": 22048, ""end"": 62944}, {""start"": 67104, ""end"": 100320}, {""start"": 101920, ""end"": 115168}, {""start"": 123424, ""end"": 166880}]"
wavs/data_thchs30/train/A36_153.wav,"[{""start"": 10272, ""end"": 52704}, {""start"": 55328, ""end"": 67552}, {""start"": 71712, ""end"": 82400}, {""start"": 85536, ""end"": 96224}, {""start"": 106016, ""end"": 117216}, {""start"": 121376, ""end"": 164320}, {""start"": 166944, ""end"": 216544}]"
wavs/data_thchs30/train/A19_100.wav,"[{""start"": 9760, ""end"": 51680}, {""start"": 56352, ""end"": 85472}, {""start"": 87072, ""end"": 101856}, {""start"": 103968, ""end"": 127968}]"
wavs/data_thchs30/train/C4_638.wav,"[{""start"": 9248, ""end"": 31200}, {""start"": 33312, ""end"": 47584}, {""start"": 49184, ""end"": 62432}, {""start"": 74272, ""end"": 87520}, {""start"": 92192, ""end"": 120288}]"
wavs/data_thchs30/train/B2_377.wav,"[{""start"": 7712, ""end"": 48096}, {""start"": 55840, ""end"": 143840}]"
wavs/data_thchs30/train/B15_410.wav,"[{""start"": 18464, ""end"": 55264}, {""start"": 63008, ""end"": 94688}, {""start"": 96288, ""end"": 116320}]"
wavs/data_thchs30/train/B4_437.wav,"[{""start"": 10272, ""end"": 52192}, {""start"": 55840, ""end"": 147424}, {""start"": 149536, ""end"": 167904}]"
wavs/data_thchs30/train/A34_234.wav,"[{""start"": 13856, ""end"": 145888}, {""start"": 148512, ""end"": 187872}]"
wavs/data_thchs30/train/C31_507.wav,"[{""start"": 7200, ""end"": 97760}]"
wavs/data_thchs30/train/C32_515.wav,"[{""start"": 14880, ""end"": 26592}, {""start"": 30240, ""end"": 50656}, {""start"": 53280, ""end"": 104928}, {""start"": 111136, ""end"": 126944}, {""start"": 131104, ""end"": 144352}]"
wavs/data_thchs30/train/B7_361.wav,"[{""start"": 11296, ""end"": 59360}, {""start"": 62496, ""end"": 110048}]"
wavs/data_thchs30/train/A19_142.wav,"[{""start"": 7712, ""end"": 37856}, {""start"": 39968, ""end"": 56288}, {""start"": 63008, ""end"": 105952}]"
wavs/data_thchs30/train/A14_80.wav,"[{""start"": 12320, ""end"": 46560}, {""start"": 48672, ""end"": 66016}, {""start"": 73760, ""end"": 110048}, {""start"": 113184, ""end"": 136160}]"
wavs/data_thchs30/train/C7_555.wav,"[{""start"": 8224, ""end"": 124384}]"
wavs/data_thchs30/train/C12_606.wav,"[{""start"": 15904, ""end"": 34272}, {""start"": 39968, ""end"": 76768}, {""start"": 78880, ""end"": 140256}]"
wavs/data_thchs30/train/A4_45.wav,"[{""start"": 4640, ""end"": 13792}, {""start"": 15392, ""end"": 52704}, {""start"": 58912, ""end"": 102368}, {""start"": 108064, ""end"": 131040}]"
wavs/data_thchs30/train/A23_11.wav,"[{""start"": 18464, ""end"": 58848}, {""start"": 61472, ""end"": 77280}, {""start"": 83488, ""end"": 110560}, {""start"": 112160, ""end"": 141792}]"
wavs/data_thchs30/train/A34_112.wav,"[{""start"": 5152, ""end"": 126944}]"
wavs/data_thchs30/train/C6_613.wav,"[{""start"": 8736, ""end"": 98272}, {""start"": 99872, ""end"": 126000}]"
wavs/data_thchs30/train/A11_82.wav,"[{""start"": 10784, ""end"": 19936}, {""start"": 22048, ""end"": 137184}]"
wavs/data_thchs30/train/A4_228.wav,"[{""start"": 12832, ""end"": 36832}, {""start"": 42528, ""end"": 63968}, {""start"": 68128, ""end"": 82912}, {""start"": 89120, ""end"": 118752}, {""start"": 122912, ""end"": 144864}]"
wavs/data_thchs30/train/C6_660.wav,"[{""start"": 10784, ""end"": 103392}]"
wavs/data_thchs30/train/C19_578.wav,"[{""start"": 10784, ""end"": 54240}, {""start"": 56352, ""end"": 135648}]"
wavs/data_thchs30/train/C21_576.wav,"[{""start"": 9760, ""end"": 107000}]"
wavs/data_thchs30/train/C7_657.wav,"[{""start"": 15904, ""end"": 39904}, {""start"": 44064, ""end"": 143328}, {""start"": 146464, ""end"": 185312}]"
wavs/data_thchs30/train/A11_42.wav,"[{""start"": 11808, ""end"": 80864}, {""start"": 82976, ""end"": 142816}]"
wavs/data_thchs30/train/A2_247.wav,"[{""start"": 7712, ""end"": 79328}, {""start"": 81952, ""end"": 130016}]"
wavs/data_thchs30/train/B22_415.wav,"[{""start"": 18464, ""end"": 48608}, {""start"": 51232, ""end"": 61920}, {""start"": 69152, ""end"": 99808}, {""start"": 101408, ""end"": 111584}, {""start"": 116768, ""end"": 133600}, {""start"": 135200, ""end"": 147936}, {""start"": 152608, ""end"": 183776}]"
wavs/data_thchs30/train/A12_134.wav,"[{""start"": 15904, ""end"": 59360}, {""start"": 60960, ""end"": 125600}]"
wavs/data_thchs30/train/C20_673.wav,"[{""start"": 24096, ""end"": 160736}]"
wavs/data_thchs30/train/C22_607.wav,"[{""start"": 13344, ""end"": 51680}, {""start"": 53280, ""end"": 166368}]"
wavs/data_thchs30/train/C23_557.wav,"[{""start"": 18976, ""end"": 46048}, {""start"": 49696, ""end"": 78304}, {""start"": 85024, ""end"": 128992}]"
wavs/data_thchs30/train/B8_294.wav,"[{""start"": 6688, ""end"": 38368}, {""start"": 40480, ""end"": 70624}, {""start"": 74784, ""end"": 117216}]"
wavs/data_thchs30/train/A19_21.wav,"[{""start"": 8736, ""end"": 137696}]"
wavs/data_thchs30/train/A7_82.wav,"[{""start"": 14880, ""end"": 132576}]"
wavs/data_thchs30/train/A22_129.wav,"[{""start"": 13344, ""end"": 49632}, {""start"": 53792, ""end"": 186848}]"
wavs/data_thchs30/train/B15_430.wav,"[{""start"": 15392, ""end"": 45536}, {""start"": 50720, ""end"": 73696}, {""start"": 80416, ""end"": 99808}, {""start"": 101408, ""end"": 112608}, {""start"": 120864, ""end"": 151840}]"
wavs/data_thchs30/train/C12_622.wav,"[{""start"": 14880, ""end"": 101856}]"
wavs/data_thchs30/train/B7_333.wav,"[{""start"": 15392, ""end"": 56800}, {""start"": 59936, ""end"": 73696}, {""start"": 77856, ""end"": 159712}]"
wavs/data_thchs30/train/A34_40.wav,"[{""start"": 6176, ""end"": 96736}, {""start"": 98336, ""end"": 142816}]"
